Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].P 	 vectorElement[i].P_Correction 	 vectorElement[i].U_x 	 vectorElement[i].U_x_Correction 	 vectorElement[i].U_y 	 vectorElement[i].U_y_Correction 	 
0.7241499449 	 -0.3294246374 	 0.1769308560 	 -0.1808819786 	 0.3214472015 	 0.0005434833 	 0.7067242877 	 -0.0001715923 	 
-0.5278495633 	 -0.6510740977 	 0.1755322263 	 -0.3199658894 	 0.6396782307 	 -0.0004355466 	 -0.5184280558 	 -0.0005476783 	 
0.7962053535 	 0.2221906156 	 0.1783325989 	 -0.2717485343 	 -0.2180472989 	 0.0007062623 	 0.7807359346 	 0.0001728243 	 
-0.1919267098 	 -0.8443881961 	 0.1862102471 	 -0.3689098525 	 0.8326704362 	 -0.0001400012 	 -0.1890350050 	 -0.0006182091 	 
0.4382599012 	 -0.6680926342 	 0.1882069260 	 -0.1462695783 	 0.6522719656 	 0.0003402214 	 0.4279598814 	 -0.0004803673 	 
0.4027604055 	 0.1508588151 	 0.1280775577 	 0.3955188449 	 -0.1232128320 	 0.0002467215 	 0.3286734345 	 -0.0000330790 	 
0.0188969339 	 0.8012532555 	 0.1828817271 	 -0.1750942629 	 -0.7826882886 	 0.0000135846 	 0.0183919868 	 0.0005678194 	 
0.1016943551 	 -0.7307719316 	 0.1714386180 	 -0.0359692578 	 0.7052031196 	 0.0000198165 	 0.0983882012 	 -0.0005315375 	 
-0.8395030718 	 -0.2784598567 	 0.1811671823 	 -0.4523946660 	 0.2750267343 	 -0.0007037561 	 -0.8298302532 	 -0.0001604507 	 
0.8009547323 	 0.1713575348 	 0.1823252779 	 -0.2319157266 	 -0.1678195218 	 0.0006556991 	 0.7845452877 	 0.0001293131 	 
-0.5839730048 	 0.5771622001 	 0.1837068196 	 -0.2326261405 	 -0.5653855429 	 -0.0004855760 	 -0.5722715312 	 0.0005172531 	 
0.5671550415 	 0.6605790623 	 0.1891221380 	 -0.3732236246 	 -0.6518503771 	 0.0005257056 	 0.5594808231 	 0.0005071274 	 
0.7109955236 	 0.4662180081 	 0.1864247099 	 -0.3157422515 	 -0.4586894151 	 0.0004717106 	 0.6997057334 	 0.0003112156 	 
-0.0132251565 	 -0.4860465178 	 0.1286149149 	 0.3245480452 	 0.4205746242 	 -0.0000675431 	 -0.0113204435 	 -0.0002109087 	 
0.7121832861 	 -0.3566247181 	 0.1778931085 	 -0.1798377650 	 0.3479219663 	 0.0005545100 	 0.6951847188 	 -0.0002294282 	 
0.6131352383 	 -0.1352853258 	 0.1518494513 	 0.1578911752 	 0.1265532454 	 0.0003585033 	 0.5739042110 	 -0.0000504819 	 
0.0828499753 	 0.6276231377 	 0.1610606715 	 0.1832595828 	 -0.5885336512 	 0.0000670691 	 0.0777284907 	 0.0003809501 	 
0.6816128886 	 0.4632809520 	 0.1812126425 	 -0.2523713552 	 -0.4543067331 	 0.0004573831 	 0.6681699383 	 0.0003720048 	 
0.1009459263 	 0.8625829688 	 0.1874067484 	 -0.3727073817 	 -0.8509555472 	 0.0000138720 	 0.0997573978 	 0.0006199836 	 
0.2199384530 	 -0.3333819086 	 0.1283173672 	 0.4290144518 	 0.2602009055 	 0.0000903907 	 0.1716999286 	 -0.0000846406 	 
0.0924209300 	 -0.3729857609 	 0.1302346120 	 0.4507525338 	 0.2831899645 	 -0.0000484582 	 0.0702635703 	 -0.0001293919 	 
0.4558285953 	 -0.6919835820 	 0.1895393551 	 -0.2332889654 	 0.6788570943 	 0.0003638414 	 0.4472767963 	 -0.0004741564 	 
0.5816684405 	 0.5556913960 	 0.1841154796 	 -0.1792609444 	 -0.5431419035 	 0.0004185785 	 0.5683549091 	 0.0003659164 	 
-0.0282635978 	 0.8217534648 	 0.1837512838 	 -0.2361683118 	 -0.8053802661 	 -0.0000438353 	 -0.0275958187 	 0.0005566370 	 
-0.8098210012 	 -0.2756374111 	 0.1818111429 	 -0.3514683353 	 0.2715497461 	 -0.0007259621 	 -0.7973513143 	 -0.0001992906 	 
0.4401574149 	 0.4879001494 	 0.1615528108 	 0.1302484108 	 -0.4612596168 	 0.0002990433 	 0.4158967793 	 0.0003560423 	 
0.6639905822 	 0.4872232135 	 0.1810267986 	 -0.2512785197 	 -0.4777536195 	 0.0005119665 	 0.6507756563 	 0.0003914047 	 
-0.1687713612 	 0.3681041013 	 0.1257336745 	 0.4131863742 	 -0.2899743541 	 -0.0001380291 	 -0.1329618852 	 0.0001283942 	 
0.4796742750 	 -0.6375961742 	 0.1849887327 	 -0.1557047729 	 0.6223206351 	 0.0003907622 	 0.4683699624 	 -0.0005250210 	 
0.5209907812 	 -0.6069402683 	 0.1876624861 	 -0.1510949626 	 0.5926398067 	 0.0004003299 	 0.5087697424 	 -0.0004739518 	 
-0.7388723824 	 0.4066683902 	 0.1847096441 	 -0.3002320028 	 -0.3996802478 	 -0.0005382008 	 -0.7264741058 	 0.0002539522 	 
0.0636772095 	 0.3945212695 	 0.1403480516 	 0.4769112414 	 -0.3080916176 	 -0.0000409543 	 0.0497582790 	 0.0001568832 	 
-0.8054708955 	 -0.3262084043 	 0.1846717302 	 -0.3855076880 	 0.3220770976 	 -0.0006807550 	 -0.7944300008 	 -0.0002609617 	 
0.6193912769 	 -0.5697198014 	 0.1855705233 	 -0.2908262265 	 0.5602229930 	 0.0004468698 	 0.6085974401 	 -0.0003996874 	 
0.7298152927 	 -0.3805522175 	 0.1809210212 	 -0.2501267006 	 0.3729545293 	 0.0005733304 	 0.7154141505 	 -0.0002574211 	 
-0.8002098045 	 0.3987073375 	 0.1938194459 	 -0.4350361273 	 -0.3945259844 	 -0.0005622832 	 -0.7918515566 	 0.0002688686 	 
-0.4510407696 	 -0.5385964305 	 0.1562678103 	 -0.0026773582 	 0.5156136761 	 -0.0002737712 	 -0.4316426231 	 -0.0003069437 	 
-0.7507585689 	 0.3793767933 	 0.1850720243 	 -0.2915432405 	 -0.3726395609 	 -0.0005629970 	 -0.7379344776 	 0.0002975433 	 
-0.3216063518 	 -0.4980020568 	 0.1429737224 	 0.1963915415 	 0.4597228418 	 -0.0001981480 	 -0.2967687753 	 -0.0002751980 	 
0.7712980052 	 -0.3501897280 	 0.1814774678 	 -0.3251933999 	 0.3445772600 	 0.0005659454 	 0.7586075463 	 -0.0002330326 	 
-0.6680189624 	 -0.2070924064 	 0.1580823961 	 0.0126148668 	 0.1981688795 	 -0.0003644903 	 -0.6389842400 	 -0.0001384403 	 
-0.5916950756 	 0.2938661756 	 0.1560160638 	 0.0997389866 	 -0.2779239338 	 -0.0003592343 	 -0.5598997165 	 0.0001982689 	 
0.3366291280 	 -0.1874880236 	 0.1144711153 	 0.3867611305 	 0.1426410090 	 0.0001605558 	 0.2562868255 	 -0.0000201551 	 
-0.7743903499 	 0.3248073716 	 0.1868587830 	 -0.2797901302 	 -0.3191541188 	 -0.0005150233 	 -0.7608599741 	 0.0002656331 	 
0.6187837680 	 -0.1862205125 	 0.1544633516 	 0.1271987673 	 0.1753596049 	 0.0004065789 	 0.5828795132 	 -0.0000704298 	 
0.6012998704 	 -0.1623763802 	 0.1505598923 	 0.1637673560 	 0.1514542233 	 0.0004084466 	 0.5618797691 	 -0.0000830090 	 
0.0601931333 	 0.8318632973 	 0.1839903931 	 -0.2728182732 	 -0.8167155606 	 0.0000387276 	 0.0591089776 	 0.0006217898 	 
0.3508110706 	 0.2216435478 	 0.1343338609 	 0.4372422794 	 -0.1772458651 	 0.0002297803 	 0.2804632726 	 0.0000737882 	 
-0.4332530527 	 -0.6918751592 	 0.1772483771 	 -0.2436056606 	 0.6775163306 	 -0.0003552490 	 -0.4239693828 	 -0.0005159717 	 
0.1486361025 	 -0.7515395122 	 0.1788614481 	 -0.0859855691 	 0.7294505488 	 0.0000747503 	 0.1444099648 	 -0.0004994655 	 
0.5622683635 	 -0.5763496803 	 0.1879491991 	 -0.1662062323 	 0.5632783504 	 0.0004477218 	 0.5495723647 	 -0.0004375203 	 
0.5475692717 	 0.6857768666 	 0.1922208683 	 -0.3843953120 	 -0.6774446499 	 0.0003711796 	 0.5406375370 	 0.0005835251 	 
-0.5623208638 	 0.2971757789 	 0.1558804616 	 0.1559491614 	 -0.2788240678 	 -0.0003356242 	 -0.5278954575 	 0.0001778831 	 
0.1854222432 	 -0.2880916721 	 0.1287278312 	 0.4766619375 	 0.1979657064 	 0.0002261009 	 0.1272446911 	 -0.0001583205 	 
-0.3713257423 	 -0.1675349583 	 0.0973745142 	 0.2973009692 	 0.1326152189 	 -0.0000729029 	 -0.2934858602 	 -0.0000434211 	 
0.0897634848 	 0.8350997088 	 0.1840468447 	 -0.2915568595 	 -0.8206334170 	 0.0000169483 	 0.0879425255 	 0.0006818846 	 
0.6034758868 	 -0.5457452093 	 0.1843479368 	 -0.2068155320 	 0.5340445402 	 0.0004679405 	 0.5906693319 	 -0.0004568231 	 
0.5008899344 	 -0.3275261796 	 0.1521686654 	 0.2216782448 	 0.3031003898 	 0.0002684949 	 0.4635348487 	 -0.0001345140 	 
0.4019535245 	 0.0235326484 	 0.1147279360 	 0.3714672592 	 -0.0185761555 	 0.0000486255 	 0.3153720431 	 -0.0000223882 	 
-0.7862754065 	 0.2975894952 	 0.1888448373 	 -0.2749518100 	 -0.2923352580 	 -0.0005459625 	 -0.7726976315 	 0.0002251785 	 
-0.2343653947 	 0.5400277164 	 0.1498464999 	 0.2321837783 	 -0.4976104442 	 -0.0001751716 	 -0.2161034564 	 0.0003307193 	 
-0.3333315529 	 -0.5250896176 	 0.1438767188 	 0.1389518240 	 0.4905080821 	 -0.0002245838 	 -0.3111355064 	 -0.0002978991 	 
-0.5505102265 	 0.3241767365 	 0.1533309364 	 0.1393412598 	 -0.3043528010 	 -0.0003368116 	 -0.5173627889 	 0.0002095821 	 
-0.3508529107 	 -0.6303294293 	 0.1625412223 	 -0.0270899244 	 0.6061832914 	 -0.0002677813 	 -0.3371883571 	 -0.0004601621 	 
0.0010964023 	 0.8249636692 	 0.1833038432 	 -0.2465841408 	 -0.8088227032 	 -0.0000099848 	 0.0009543750 	 0.0006231873 	 
-0.4542319777 	 0.4887021483 	 0.1611376213 	 0.1046231300 	 -0.4632280756 	 -0.0002556705 	 -0.4307595119 	 0.0003038335 	 
0.4894353856 	 -0.2257204207 	 0.1398944748 	 0.2853333791 	 0.2026936842 	 0.0002081636 	 0.4396570196 	 -0.0000940410 	 
0.1122322035 	 0.6308866287 	 0.1583468126 	 0.1550550686 	 -0.5931381112 	 0.0001117472 	 0.1053625342 	 0.0004362401 	 
-0.4059811453 	 -0.1204312484 	 0.1107605563 	 0.3337179026 	 0.0976305822 	 -0.0000570763 	 -0.3285818676 	 -0.0000680538 	 
-0.2637618534 	 0.5368027680 	 0.1509234814 	 0.2174450594 	 -0.4965712134 	 -0.0001878935 	 -0.2441950120 	 0.0003476956 	 
0.3543892775 	 -0.2112346852 	 0.1267271977 	 0.4093422758 	 0.1682134475 	 0.0001411271 	 0.2825618186 	 -0.0000040006 	 
0.0653125826 	 0.6514073534 	 0.1608545711 	 0.1331467918 	 -0.6152045830 	 0.0000727852 	 0.0614836766 	 0.0004645196 	 
-0.8156643797 	 -0.2244716886 	 0.1836536145 	 -0.3129338465 	 0.2207514545 	 -0.0006923073 	 -0.8020841022 	 -0.0001515457 	 
0.5570897329 	 0.3722597795 	 0.1607485857 	 0.0962844688 	 -0.3532913416 	 0.0004304480 	 0.5285071284 	 0.0002392330 	 
0.5395810788 	 0.3960772253 	 0.1645797490 	 0.1132319109 	 -0.3758297203 	 0.0003857129 	 0.5118045354 	 0.0002591303 	 
0.1072305307 	 -0.7819094876 	 0.1789229973 	 -0.1538263756 	 0.7621257118 	 -0.0000002975 	 0.1045242128 	 -0.0005116212 	 
0.7593606297 	 -0.3774121403 	 0.1807576787 	 -0.3310431047 	 0.3711431637 	 0.0005951638 	 0.7470610241 	 -0.0002841408 	 
0.4891379723 	 -0.3543653744 	 0.1508340582 	 0.2048968951 	 0.3285431307 	 0.0002571192 	 0.4537181037 	 -0.0001855963 	 
0.4082320105 	 0.1005722866 	 0.1227556111 	 0.3850328859 	 -0.0811351087 	 0.0002104791 	 0.3288569660 	 -0.0000877892 	 
-0.7866676891 	 0.4260775967 	 0.1921436854 	 -0.4438639563 	 -0.4213777428 	 -0.0005976918 	 -0.7786490690 	 0.0003129045 	 
-0.1572910406 	 0.3950281548 	 0.1332028767 	 0.4215657767 	 -0.3204387324 	 -0.0001075987 	 -0.1277081668 	 0.0001731832 	 
-0.6152369591 	 0.1106665401 	 0.1499669825 	 0.1564408764 	 -0.1034857352 	 -0.0003578700 	 -0.5753224569 	 0.0000429749 	 
0.5300633730 	 -0.3245308554 	 0.1517670536 	 0.1714578085 	 0.3028786360 	 0.0003173837 	 0.4950426760 	 -0.0002213014 	 
0.1616847012 	 -0.4669310815 	 0.1347201329 	 0.3372833629 	 0.4066534399 	 0.0000145381 	 0.1408340642 	 -0.0002515984 	 
-0.4893894404 	 -0.6998151317 	 0.1815373203 	 -0.3476331766 	 0.6889266328 	 -0.0004236762 	 -0.4819129905 	 -0.0004948051 	 
0.4130773727 	 -0.0772538167 	 0.1133581957 	 0.3476602359 	 0.0621509969 	 0.0000999355 	 0.3328867339 	 0.0000092959 	 
-0.0579531272 	 0.6891319394 	 0.1663079684 	 0.0653757419 	 -0.6578722479 	 -0.0001086406 	 -0.0554457491 	 0.0004625239 	 
-0.1979222952 	 0.3648275290 	 0.1284633652 	 0.4136604030 	 -0.2917829495 	 -0.0001323351 	 -0.1584174201 	 0.0001219815 	 
0.0463713022 	 0.4181338512 	 0.1330337879 	 0.4258622100 	 -0.3371287098 	 0.0000209811 	 0.0373123581 	 0.0002409713 	 
-0.2275138322 	 -0.6672387693 	 0.1584831824 	 -0.0001353558 	 0.6391368450 	 -0.0001263281 	 -0.2179734063 	 -0.0003803225 	 
0.1367230896 	 -0.7787103399 	 0.1820491136 	 -0.1455078384 	 0.7591939626 	 0.0000648058 	 0.1333726546 	 -0.0005651873 	 
-0.5215975793 	 -0.4435585295 	 0.1507109544 	 0.0201828983 	 0.4227683714 	 -0.0003154311 	 -0.4968757257 	 -0.0002958248 	 
0.0331758135 	 -0.5066779270 	 0.1329788702 	 0.3093768615 	 0.4458526700 	 -0.0000199163 	 0.0293672579 	 -0.0002752596 	 
0.0927411990 	 0.3977750464 	 0.1358842220 	 0.4502439860 	 -0.3149976567 	 0.0000550385 	 0.0734002034 	 0.0001861142 	 
0.4137000870 	 0.0502462401 	 0.1189333959 	 0.3737449224 	 -0.0404154417 	 0.0001542404 	 0.3315531573 	 -0.0000898775 	 
0.3799156073 	 0.2248953797 	 0.1411527448 	 0.4343791933 	 -0.1862448545 	 0.0002042677 	 0.3144404381 	 0.0000613660 	 
0.1151462787 	 -0.4466599782 	 0.1305284099 	 0.3668630520 	 0.3777919643 	 0.0000399696 	 0.0974218072 	 -0.0002108253 	 
-0.7035740865 	 0.0998843557 	 0.1618467763 	 -0.0014231207 	 -0.0955562822 	 -0.0004124144 	 -0.6749060357 	 0.0000421827 	 
0.4191972361 	 -0.0000269024 	 0.1179247037 	 0.3670603858 	 -0.0001418334 	 0.0001205906 	 0.3372125706 	 -0.0000502249 	 
0.4247426113 	 -0.0503918106 	 0.1195706656 	 0.3641874102 	 0.0408491518 	 0.0001249048 	 0.3457160425 	 -0.0000213667 	 
0.1188367974 	 0.7088981798 	 0.1699285845 	 0.0093980811 	 -0.6813584766 	 0.0000423259 	 0.1139822206 	 0.0004571542 	 
-0.4154073201 	 -0.4573603335 	 0.1441796106 	 0.1490248283 	 0.4264780214 	 -0.0002174015 	 -0.3873910489 	 -0.0002616684 	 
0.2145239993 	 -0.5376260380 	 0.1467816935 	 0.2393574412 	 0.4931250841 	 0.0000926567 	 0.1969303566 	 -0.0002579906 	 
-0.4726834430 	 -0.7234140724 	 0.1847299054 	 -0.3688626509 	 0.7132286676 	 -0.0002658101 	 -0.4658658305 	 -0.0004208088 	 
0.1739340521 	 -0.3139440700 	 0.1325959091 	 0.4808312180 	 0.2254723928 	 0.0000533528 	 0.1248609965 	 -0.0001687728 	 
-0.2502849587 	 0.3075913075 	 0.1205276191 	 0.4005972629 	 -0.2389226968 	 -0.0000980820 	 -0.1944981149 	 0.0000155506 	 
0.1033567535 	 -0.4734687966 	 0.1371920596 	 0.3611914196 	 0.4091666118 	 0.0000523513 	 0.0894517087 	 -0.0002480124 	 
-0.6329332414 	 0.1343716736 	 0.1537500532 	 0.1224131889 	 -0.1264265403 	 -0.0003968876 	 -0.5963061280 	 0.0001154575 	 
0.4870540525 	 0.4674760580 	 0.1646743507 	 0.0996724553 	 -0.4443269570 	 0.0003144068 	 0.4627480437 	 0.0003452595 	 
-0.6210706401 	 0.0327783757 	 0.1470958998 	 0.1518736765 	 -0.0305534093 	 -0.0004066851 	 -0.5800480544 	 -0.0000069500 	 
-0.3385556624 	 -0.3449486687 	 0.1213689804 	 0.2997581253 	 0.2979303487 	 -0.0001136200 	 -0.2921229852 	 -0.0000975708 	 
0.6699135208 	 0.5669230549 	 0.1841433379 	 -0.4168299919 	 -0.5597473484 	 0.0005133519 	 0.6617187885 	 0.0004385152 	 
-0.2386338893 	 0.3346131128 	 0.1229818758 	 0.3960078447 	 -0.2659620739 	 -0.0001023855 	 -0.1898154654 	 0.0001072981 	 
-0.3803385862 	 -0.5047659150 	 0.1452483347 	 0.1223462519 	 0.4732254934 	 -0.0001721760 	 -0.3565089571 	 -0.0002813686 	 
-0.2795139723 	 0.3043669403 	 0.1193350600 	 0.3790675982 	 -0.2426883365 	 -0.0000850971 	 -0.2230656642 	 0.0000976507 	 
0.3920380047 	 -0.5182505332 	 0.1631631551 	 0.1536383139 	 0.4886263154 	 0.0002013138 	 0.3698184902 	 -0.0002922691 	 
-0.5477797617 	 0.6582216997 	 0.1845903136 	 -0.3433239891 	 -0.6482402409 	 -0.0004219666 	 -0.5393556050 	 0.0005060574 	 
0.5515368899 	 0.4231240756 	 0.1633242279 	 0.0443835052 	 -0.4044437035 	 0.0004433437 	 0.5267691711 	 0.0002734988 	 
-0.7626696825 	 0.4802665103 	 0.1970565251 	 -0.4476029228 	 -0.4756848110 	 -0.0005218158 	 -0.7553829252 	 0.0002634729 	 
0.0443548493 	 -0.3019574751 	 0.1248608056 	 0.4813324112 	 0.1793695960 	 -0.0001136821 	 0.0263017241 	 -0.0000290404 	 
-0.2885109700 	 0.6110154857 	 0.1604445928 	 0.0812669095 	 -0.5806164572 	 -0.0001770366 	 -0.2744600862 	 0.0003885114 	 
0.6286198187 	 0.5351254789 	 0.1836724247 	 -0.2469477237 	 -0.5245970164 	 0.0005331674 	 0.6163803098 	 0.0003351932 	 
-0.5188164699 	 0.6622357856 	 0.1831667911 	 -0.2994763131 	 -0.6507782889 	 -0.0003561369 	 -0.5098688778 	 0.0006313989 	 
-0.5244060061 	 0.7126729559 	 0.1773037682 	 -0.4690189500 	 -0.7046390063 	 -0.0003660074 	 -0.5181559574 	 0.0005596948 	 
-0.3812903009 	 0.7796769682 	 0.1821264667 	 -0.3919584959 	 -0.7690498344 	 -0.0002565692 	 -0.3759246622 	 0.0005530361 	 
-0.3944708991 	 0.7537777197 	 0.1803627682 	 -0.3417607492 	 -0.7419041935 	 -0.0004033938 	 -0.3882838354 	 0.0005872738 	 
0.6111274865 	 0.5590251813 	 0.1865640060 	 -0.2439682218 	 -0.5483418345 	 0.0005092775 	 0.5994545423 	 0.0004589379 	 
-0.4420657236 	 0.7728306728 	 0.1767240427 	 -0.4904709110 	 -0.7646061352 	 -0.0003424777 	 -0.4370545165 	 0.0005751469 	 
-0.3046584809 	 0.5063348296 	 0.1495205788 	 0.2264017586 	 -0.4669740387 	 -0.0002103573 	 -0.2810254333 	 0.0003298248 	 
0.6074576988 	 -0.0844364843 	 0.1484663020 	 0.1759068394 	 0.0785391257 	 0.0003852133 	 0.5654780622 	 -0.0000378405 	 
0.8490051406 	 0.0217225515 	 0.1797485191 	 -0.3393638022 	 -0.0212961438 	 0.0006466129 	 0.8354678946 	 0.0000723582 	 
-0.1231206683 	 -0.4219552353 	 0.1211117401 	 0.3565524239 	 0.3485696689 	 -0.0000477629 	 -0.1016048553 	 -0.0001314919 	 
0.8650357538 	 -0.0021662911 	 0.1812909473 	 -0.3856007218 	 0.0020443779 	 0.0005551751 	 0.8527970098 	 -0.0000693522 	 
-0.8154981003 	 0.2942008325 	 0.1910766601 	 -0.3528752340 	 -0.2900747961 	 -0.0006107993 	 -0.8042519525 	 0.0002671708 	 
-0.2334353014 	 -0.6163567789 	 0.1539098311 	 0.0950235907 	 0.5829959047 	 -0.0001252023 	 -0.2207779046 	 -0.0003673458 	 
0.6895967094 	 -0.1520918837 	 0.1596229215 	 0.0012934148 	 0.1454637992 	 0.0004835074 	 0.6607776286 	 -0.0001136867 	 
0.8886983397 	 0.0501431528 	 0.1786141544 	 -0.4821468470 	 -0.0493508548 	 0.0006026540 	 0.8790812920 	 0.0000433497 	 
-0.3685054439 	 -0.4777264274 	 0.1424406209 	 0.1727196473 	 0.4429765430 	 -0.0002157341 	 -0.3415709531 	 -0.0002449158 	 
0.6581759837 	 0.5383737770 	 0.1830741694 	 -0.3294699312 	 -0.5298116153 	 0.0005703326 	 0.6475995737 	 0.0004149469 	 
-0.8576596140 	 -0.1247858385 	 0.1798469624 	 -0.3969385858 	 0.1229209543 	 -0.0007447712 	 -0.8459103084 	 -0.0000669317 	 
-0.2627652471 	 -0.6198761096 	 0.1555862826 	 0.0677668449 	 0.5886841680 	 -0.0001960770 	 -0.2493984176 	 -0.0003185452 	 
-0.0463951014 	 0.8448914682 	 0.1844092238 	 -0.3104882035 	 -0.8309390437 	 -0.0000537775 	 -0.0456496768 	 0.0006183771 	 
0.8009780894 	 -0.3468471180 	 0.1823524560 	 -0.4077801257 	 0.3423398747 	 0.0006433592 	 0.7905242211 	 -0.0002929995 	 
0.0129617416 	 0.8518060957 	 0.1858715385 	 -0.3235099844 	 -0.8383800008 	 0.0000387420 	 0.0127110961 	 0.0006257754 	 
-0.3860710679 	 -0.4540195299 	 0.1392368690 	 0.1750480696 	 0.4198640603 	 -0.0002229038 	 -0.3566770945 	 -0.0002663721 	 
-0.8761299561 	 -0.1008153320 	 0.1770951385 	 -0.4598191279 	 0.0997612163 	 -0.0008081417 	 -0.8655948461 	 -0.0000259136 	 
-0.1639205738 	 -0.4531050505 	 0.1233025110 	 0.3096290918 	 0.3907019171 	 -0.0000800502 	 -0.1412350878 	 -0.0001526717 	 
-0.7929982298 	 0.3480956922 	 0.1903819269 	 -0.3525917051 	 -0.3432715811 	 -0.0005835535 	 -0.7819598222 	 0.0002846609 	 
0.7765916461 	 -0.4016924531 	 0.1833053675 	 -0.4090009397 	 0.3965802172 	 0.0006664999 	 0.7666631797 	 -0.0002853113 	 
-0.9018917456 	 -0.1528863326 	 0.1775954539 	 -0.5735071720 	 0.1516773410 	 -0.0007720577 	 -0.8945318096 	 -0.0000298452 	 
0.0953541579 	 -0.8090920444 	 0.1822901912 	 -0.2183065706 	 0.7919710581 	 0.0000247525 	 0.0933377309 	 -0.0005703128 	 
-0.6091636553 	 -0.0687459238 	 0.1431440665 	 0.1551863258 	 0.0640726024 	 -0.0003547958 	 -0.5669814372 	 -0.0000672020 	 
-0.5739015591 	 -0.3725993375 	 0.1513708506 	 0.0239388358 	 0.3550442327 	 -0.0002646536 	 -0.5467721458 	 -0.0002723879 	 
-0.8960366959 	 0.1819572878 	 0.1914690893 	 -0.5164528974 	 -0.1805866705 	 -0.0007196490 	 -0.8887056161 	 0.0001533900 	 
0.6512634375 	 0.5922843396 	 0.1852408810 	 -0.4217256091 	 -0.5850269932 	 0.0004485278 	 0.6434913531 	 0.0004396956 	 
-0.4242325921 	 -0.0966278497 	 0.1091565135 	 0.3140177965 	 0.0795850687 	 -0.0001496321 	 -0.3484767070 	 -0.0000235561 	 
-0.6033905265 	 0.0091790348 	 0.1443020997 	 0.1799152366 	 -0.0083840828 	 -0.0003817367 	 -0.5595827858 	 -0.0000347040 	 
0.1541356073 	 -0.8027439226 	 0.1832336356 	 -0.2230324929 	 0.7861203878 	 0.0001262090 	 0.1511111896 	 -0.0005823995 	 
0.8099261565 	 -0.4528350009 	 0.1897439943 	 -0.5727097566 	 0.4499113168 	 0.0006599326 	 0.8044466083 	 -0.0003032825 	 
-0.5194148358 	 -0.7054704303 	 0.1820895169 	 -0.4197688572 	 0.6965940851 	 -0.0004391183 	 -0.5127117271 	 -0.0004731235 	 
-0.0820870193 	 -0.3914610613 	 0.1199912006 	 0.3951444363 	 0.3058143096 	 -0.0000493814 	 -0.0640498421 	 -0.0000936354 	 
-0.3865879657 	 0.4456935701 	 0.1472865756 	 0.2193344113 	 -0.4108532643 	 -0.0002412129 	 -0.3564471766 	 0.0002690949 	 
-0.3154409016 	 -0.6777608408 	 0.1624115751 	 -0.0991336696 	 0.6554997784 	 -0.0002000666 	 -0.3051695868 	 -0.0004381305 	 
-0.3270505649 	 0.3242475606 	 0.1262027409 	 0.3505115649 	 -0.2739347774 	 -0.0001234184 	 -0.2765228645 	 0.0001411546 	 
-0.4232390721 	 0.7497972210 	 0.1774110293 	 -0.3875865335 	 -0.7388035357 	 -0.0003649039 	 -0.4171574744 	 0.0006865139 	 
-0.2158037673 	 -0.6400807958 	 0.1551145793 	 0.0604956733 	 0.6083151597 	 -0.0001723054 	 -0.2048581101 	 -0.0004178478 	 
0.3864677153 	 0.3021465280 	 0.1407935500 	 0.3668979778 	 -0.2624625158 	 0.0002569260 	 0.3355640042 	 0.0001365624 	 
0.8601295417 	 0.0484729412 	 0.1777510817 	 -0.3878681709 	 -0.0478821382 	 0.0007089223 	 0.8476407816 	 0.0000319042 	 
-0.3041801671 	 0.3780436488 	 0.1322015024 	 0.3403514624 	 -0.3268343431 	 -0.0001524554 	 -0.2631981996 	 0.0001093085 	 
-0.6270312681 	 0.0835461278 	 0.1506198892 	 0.1425984535 	 -0.0781692992 	 -0.0004259690 	 -0.5879209908 	 0.0000066872 	 
0.6218122207 	 0.5864219269 	 0.1832375045 	 -0.3433487500 	 -0.5775948312 	 0.0005461532 	 0.6120935506 	 0.0005062505 	 
0.5960839718 	 0.0171163860 	 0.1463695023 	 0.2028531297 	 -0.0158895561 	 0.0003534695 	 0.5510428542 	 0.0000118160 	 
-0.0277327876 	 0.3078693634 	 0.1214151064 	 0.4658164160 	 -0.1865176972 	 -0.0001145377 	 -0.0167553363 	 0.0002086771 	 
-0.8707660897 	 -0.1521410469 	 0.1800655382 	 -0.4549943646 	 0.1505890226 	 -0.0008066720 	 -0.8605298850 	 -0.0001278575 	 
0.8669425076 	 0.1654820295 	 0.1768217792 	 -0.4632680292 	 -0.1633931704 	 0.0005084449 	 0.8566923818 	 0.0000523118 	 
-0.3162625136 	 0.4792475452 	 0.1478851227 	 0.2527754035 	 -0.4386538169 	 -0.0002152499 	 -0.2896079330 	 0.0002748197 	 
-0.1049582414 	 0.7096175572 	 0.1658223209 	 -0.0031761056 	 -0.6816957446 	 -0.0000394552 	 -0.1008409575 	 0.0004656753 	 
-0.4273241664 	 -0.4844156359 	 0.1463849894 	 0.0954299461 	 0.4562714173 	 -0.0003003396 	 -0.4023549494 	 -0.0002431430 	 
0.1590792288 	 0.6103695737 	 0.1572225897 	 0.1730340754 	 -0.5718504355 	 0.0001160587 	 0.1489800989 	 0.0004301971 	 
-0.2568650657 	 -0.6707622320 	 0.1625561898 	 -0.0186930675 	 0.6445008918 	 -0.0001128047 	 -0.2467941724 	 -0.0003800017 	 
0.1127605424 	 -0.8331706182 	 0.1848426376 	 -0.2911531695 	 0.8187451521 	 0.0000371829 	 0.1107701826 	 -0.0006315067 	 
